id,game_id,review_count
3572932,112875,0.000216415261697
3572085,2042,0.000216235995837
3574408,80332,0.000215918833162
3573199,109148,0.000215870569277
3574748,219126,0.000215629249851
3575908,128513,0.000215298297494
3574884,15443,0.000214829448323
3574773,117514,0.000214022751954
3573663,228175,0.00021389174998
3573099,17112,0.000213567692464
3574768,133004,0.000213560797623
3574278,7605,0.00021344358533
3572168,20,0.000213264319471
3576144,202696,0.000213188476222
3573421,19554,0.000212940261955
3572504,108559,0.000212843734185
3571789,203259,0.000212395569535
3577348,201789,0.000211140708517
3573172,3022,0.000210926968454
3574412,113119,0.000210671859346
3574251,7842,0.000209816899092
3572795,578,0.000209713476481
3572460,15746,0.000209665212595
3572879,4786,0.000208948149157
3573885,103261,0.000208899885271
3575837,261269,0.000208844726545
3572856,134071,0.000208665460685
3575285,138747,0.000208334508329
3572808,76725,0.000208286244444
3574482,25714,0.000208058714699
3575310,243378,0.000207927712724
3573048,68447,0.00020788634368
3572391,70985,0.000207769131387
3573619,28649,0.000207272702852
3573622,33027,0.000206927960815
3573042,27310,0.000206824538203
3573328,1254,0.000206734905273
3576426,139295,0.000206397058076
3576798,264410,0.000205907524382
3573323,152604,0.000205748943045
3572989,26651,0.00020488019311
3574553,168670,0.00020470092725
3572823,8263,0.000204631978842
3575394,3173,0.000204266552282
3573331,13192,0.000203921810244
3575688,121759,0.000202598000819
3573180,19474,0.000202460104004
3573826,152257,0.000202267048462
3575701,28311,0.000201949885788
3572885,11161,0.000201908516743
3572981,733,0.000201853358017
3573905,113598,0.000201363824323
3574362,126179,0.000200819131903
3573388,33501,0.000200612286681
3573197,14177,0.000200405441458
3572956,36662,0.000200322703369
3575287,235846,0.000200081383942
3575098,9643,0.00020006069942
3574149,30099,0.000200012435535
3575308,11625,0.000199929697446
4683480,238884,0.000199626324452
3571837,7211,0.000199371215344
3573322,36813,0.000199302266937
3573805,194821,0.000199233318529
3573139,7725,0.000197806086492
3572773,228456,0.000197047654009
3573633,25647,0.000196399538978
3573463,22778,0.000196192693755
3573097,27911,0.000195896215603
3573247,18968,0.000195661791017
3574250,126763,0.000195392892227
3574878,153963,0.000194772356559
3573883,11426,0.000194682723629
3573024,198295,0.000194344876432
3574405,286339,0.000194179400254
3573384,3750,0.000194020818917
3572744,9740,0.000193917396305
3573777,37424,0.000193855342738
3572571,149761,0.000193738130445
3573345,29667,0.000193379598726
3574039,1342,0.000193241701911
4593369,392808,0.000193131384459
3573848,55803,0.000192062684141
3574093,229794,0.000191835154396
3573375,24905,0.000191311146499
3573964,199748,0.000191118090958
3572663,527,0.000191090511595
3574033,204628,0.000190904350894
3572279,9628,0.000190718190194
3572825,37,0.000190711295353
3574195,117820,0.000190483765608
3573930,134799,0.000190276920385
3574638,152122,0.000189877019621
3573894,25901,0.000189794281532
3573771,11813,0.000189249589112
3574245,9655,0.00018886347803
3574061,90055,0.000188298101088
3573936,121731,0.000187849936439
3572965,11064,0.000187746513827
3573095,25252,0.000187505194401
3572979,36649,0.000187477615038
3575092,126290,0.000187181136885
3572496,8366,0.000186967396822
3574109,134706,0.000186533021854
3574328,172820,0.000185871117141
3573366,133344,0.000185747010007
3573854,25964,0.000185650482237
3576606,26653,0.000185636692555
3575368,133379,0.000185195422747
3572814,87776,0.000184788627142
3573015,8254,0.000184554202556
3572609,109096,0.000184409410901
3572828,1281,0.000184305988289
3572771,34294,0.000183554450647
3572358,12482,0.000183513081602
3575434,9694,0.000183478607398
3571828,87352,0.000183230393131
3572684,28574,0.000183195918927
3571841,297,0.000183113180838
3574402,102060,0.000182727069756
3573044,56,0.000181913478546
3574533,140427,0.00018121709963
3573976,119422,0.00018085167307
3573487,2050,0.00018048624651
3573034,103244,0.000180348349694
3572328,6057,0.00018030698065
3575264,264773,0.000180175978675
3573691,21062,0.000180169083835
3574495,7352,0.000180044976701
3573409,152123,0.000179665760459
3574392,113114,0.000179624391415
3575458,7327,0.000179562337848
3574114,38,0.000178893538295
3576328,14206,0.000178617744664
3575764,63813,0.00017857637562
